lcz_lib,lcz_code,insee,commune,expo_jour,expo_nuit,vulnerabilite_jour,vulnerabilite_nuit,surface,gid
Roche nue,,,,,,,,,
Roche nue,,,,,,,,,
Roche nue,,,,,,,,,
Roche nue,,,,,,,,,
Roche nue,,,,,,,,,
Pelouses,,,,,,,,,
Roche nue,,,,,,,,,
Arbres denses,LCZ A,69081,Écully,effet rafraîchissant,effet rafraîchissant,faible,faible,2830,
Roche nue,,,,,,,,,
Arbres denses,LCZ A,69386,Lyon 6e Arrondissement,faible,effet rafraîchissant,faible,faible,218,
Roche nue,,,,,,,,,
Roche nue,,,,,,,,,
Eau,LCZ G,69205,Saint-Genis-les-Ollières,faible,effet rafraîchissant,moyen,faible,990,
Roche nue,,,,,,,,,
Ensemble de maisons compact,LCZ 3,69149,Oullins,moyen,moyen,moyen,fort,4889,
Arbres denses,LCZ A,69117,Lissieu,effet rafraîchissant,effet rafraîchissant,faible,faible,23922,
Ensemble d'immeubles compact,LCZ 2,69204,Saint-Genis-Laval,fort,moyen,moyen,moyen,247,
Roche nue,,,,,,,,,
Roche nue,,,,,,,,,
Arbres denses,LCZ A,69089,Francheville,effet rafraîchissant,effet rafraîchissant,faible,faible,65,
Pelouses,,,,,,,,,
Eau,LCZ G,69256,Vaulx-en-Velin,effet rafraîchissant,effet rafraîchissant,faible,faible,60,
Arbres denses,LCZ A,69191,Saint-Cyr-au-Mont-d'Or,effet rafraîchissant,effet rafraîchissant,faible,faible,15616,
Roche nue,,,,,,,,,
Roche nue,,,,,,,,,
Roche nue,,,,,,,,,
Arbres denses,LCZ A,69127,Marcy-l'Étoile,effet rafraîchissant,effet rafraîchissant,faible,faible,124,
Roche nue,,,,,,,,,
Roche nue,,,,,,,,,
Roche nue,,,,,,,,,
Arbres denses,LCZ A,69202,Sainte-Foy-lès-Lyon,effet rafraîchissant,effet rafraîchissant,faible,faible,8532,
Roche nue,,,,,,,,,
Roche nue,,,,,,,,,
Pelouses,,,,,,,,,
Roche nue,,,,,,,,,
Roche nue,,,,,,,,,
Roche nue,,,,,,,,,
Roche nue,,,,,,,,,
Maisons éparses,,,,,,,,,
Roche nue,,,,,,,,,
Roche nue,,,,,,,,,
Roche nue,,,,,,,,,
Roche nue,,,,,,,,,
Roche nue,,,,,,,,,
Roche nue,,,,,,,,,
Eau,LCZ G,69286,Rillieux-la-Pape,effet rafraîchissant,effet rafraîchissant,faible,faible,2,
Arbres denses,LCZ A,69271,Chassieu,effet rafraîchissant,effet rafraîchissant,faible,faible,1265,
Roche nue,,,,,,,,,
Roche nue,,,,,,,,,
Roche nue,,,,,,,,,
Roche nue,,,,,,,,,
Grandes emprises tertiaires bâti bas,LCZ 8,69199,Saint-Fons,moyen,faible,moyen,moyen,5585,
Roche nue,,,,,,,,,
Maisons éparses,,,,,,,,,
Roche nue,,,,,,,,,
Roche nue,,,,,,,,,
Arbres denses,LCZ A,69117,Lissieu,faible,faible,moyen,moyen,6,
Roche nue,,,,,,,,,
Pelouses,,,,,,,,,
Pelouses,,,,,,,,,
Maisons éparses,,,,,,,,,
Roche nue,,,,,,,,,
Maisons éparses,,,,,,,,,
Roche nue,,,,,,,,,
Roche nue,,,,,,,,,
Roche nue,,,,,,,,,
Arbres denses,LCZ A,69116,Limonest,effet rafraîchissant,effet rafraîchissant,faible,faible,14263,
Arbres denses,LCZ A,69387,Lyon 7e Arrondissement,faible,effet rafraîchissant,faible,faible,2,
Eau,LCZ G,69260,Vernaison,effet rafraîchissant,effet rafraîchissant,faible,faible,275,
Arbres épars,LCZ B,69071,Curis-au-Mont-d'Or,faible,effet rafraîchissant,moyen,faible,18264,
Arbres denses,LCZ A,69089,Francheville,faible,effet rafraîchissant,moyen,faible,1,
Arbres denses,LCZ A,69044,Charbonnières-les-Bains,effet rafraîchissant,effet rafraîchissant,faible,faible,1195,
Ensemble de maisons espacées,LCZ 6,69199,Saint-Fons,moyen,faible,moyen,moyen,8451,
Roche nue,,,,,,,,,
Pelouses,,,,,,,,,
Roche nue,,,,,,,,,
Roche nue,,,,,,,,,
Ensemble d'immeubles espacés,LCZ 5,69199,Saint-Fons,fort,faible,moyen,moyen,5061,
Pelouses,,,,,,,,,
Roche nue,,,,,,,,,
Roche nue,,,,,,,,,
Pelouses,,,,,,,,,
Roche nue,,,,,,,,,
Arbres denses,LCZ A,69194,Saint-Didier-au-Mont-d'Or,effet rafraîchissant,effet rafraîchissant,faible,faible,569,
Roche nue,,,,,,,,,
Pelouses,,,,,,,,,
Eau,LCZ G,69142,La Mulatière,faible,effet rafraîchissant,moyen,faible,149,
Roche nue,,,,,,,,,
Arbres denses,LCZ A,69250,La Tour-de-Salvagny,effet rafraîchissant,effet rafraîchissant,faible,faible,11349,
Roche nue,,,,,,,,,
Pelouses,,,,,,,,,
Roche nue,,,,,,,,,
Pelouses,,,,,,,,,
Roche nue,,,,,,,,,
Roche nue,,,,,,,,,
Pelouses,,,,,,,,,
Pelouses,,,,,,,,,
Roche nue,,,,,,,,,
Roche nue,,,,,,,,,
Roche nue,,,,,,,,,
Arbres denses,LCZ A,69384,Lyon 4e Arrondissement,effet rafraîchissant,effet rafraîchissant,faible,faible,517,
Arbres denses,LCZ A,69096,Grigny,effet rafraîchissant,effet rafraîchissant,faible,faible,28477,
Roche nue,,,,,,,,,
Pelouses,,,,,,,,,
Roche nue,,,,,,,,,
Roche nue,,,,,,,,,
Eau,LCZ G,69260,Vernaison,effet rafraîchissant,effet rafraîchissant,faible,faible,123,
Roche nue,,,,,,,,,
Arbres épars,LCZ B,69275,Décines-Charpieu,moyen,faible,fort,moyen,273778,
Roche nue,,,,,,,,,
Pelouses,,,,,,,,,
Pelouses,,,,,,,,,
Roche nue,,,,,,,,,
Pelouses,,,,,,,,,
Roche nue,,,,,,,,,
Arbres denses,LCZ A,69127,Marcy-l'Étoile,effet rafraîchissant,effet rafraîchissant,faible,faible,1274,
Roche nue,,,,,,,,,
Roche nue,,,,,,,,,
Eau,LCZ G,69256,Vaulx-en-Velin,effet rafraîchissant,effet rafraîchissant,faible,faible,19,
Roche nue,,,,,,,,,
Roche nue,,,,,,,,,
Arbres épars,LCZ B,69384,Lyon 4e Arrondissement,faible,effet rafraîchissant,faible,faible,3729,
Grandes emprises tertiaires bâti bas,LCZ 8,69199,Saint-Fons,moyen,faible,moyen,moyen,9909,
Roche nue,,,,,,,,,
Eau,LCZ G,69278,Genay,effet rafraîchissant,effet rafraîchissant,faible,faible,424,
Arbres épars,LCZ B,69386,Lyon 6e Arrondissement,faible,faible,faible,faible,11968,
Roche nue,,,,,,,,,
Ensemble d'immeubles compact,LCZ 2,69266,Villeurbanne,fort,fort,fort,fort,3795,
Arbres denses,LCZ A,69389,Lyon 9e Arrondissement,effet rafraîchissant,effet rafraîchissant,faible,moyen,7732,
Roche nue,,,,,,,,,
Roche nue,,,,,,,,,
Pelouses,,,,,,,,,
Arbres denses,LCZ A,69278,Genay,faible,effet rafraîchissant,faible,faible,86,
Ensemble de maisons espacées,LCZ 6,69029,Bron,moyen,faible,fort,moyen,18989,
Roche nue,,,,,,,,,
Roche nue,,,,,,,,,
Roche nue,,,,,,,,,
Eau,LCZ G,69091,Givors,effet rafraîchissant,effet rafraîchissant,faible,faible,38,
Pelouses,,,,,,,,,
Arbres épars,LCZ B,69260,Vernaison,faible,effet rafraîchissant,faible,faible,28376,
Pelouses,,,,,,,,,
Ensemble de maisons espacées,LCZ 6,69286,Rillieux-la-Pape,moyen,faible,moyen,moyen,6100,
Pelouses,,,,,,,,,
Roche nue,,,,,,,,,
Roche nue,,,,,,,,,
Eau,LCZ G,69256,Vaulx-en-Velin,effet rafraîchissant,effet rafraîchissant,faible,faible,21,
Eau,LCZ G,69276,Feyzin,effet rafraîchissant,effet rafraîchissant,faible,faible,1257,
Roche nue,,,,,,,,,
Roche nue,,,,,,,,,
Eau,LCZ G,69034,Caluire-et-Cuire,faible,effet rafraîchissant,moyen,faible,17149,
Arbres denses,LCZ A,69089,Francheville,effet rafraîchissant,effet rafraîchissant,faible,faible,1467,
Roche nue,,,,,,,,,
Arbres denses,LCZ A,69091,Givors,effet rafraîchissant,effet rafraîchissant,faible,faible,7972,
Roche nue,,,,,,,,,
Roche nue,,,,,,,,,
Arbres denses,LCZ A,69191,Saint-Cyr-au-Mont-d'Or,effet rafraîchissant,effet rafraîchissant,faible,faible,34447,
Roche nue,,,,,,,,,
Roche nue,,,,,,,,,
Roche nue,,,,,,,,,
Roche nue,,,,,,,,,
Roche nue,,,,,,,,,
Arbres denses,LCZ A,69207,Saint-Germain-au-Mont-d'Or,effet rafraîchissant,effet rafraîchissant,faible,faible,167,
Roche nue,,,,,,,,,
Arbres denses,LCZ A,69044,Charbonnières-les-Bains,effet rafraîchissant,effet rafraîchissant,faible,faible,32408,
Roche nue,,,,,,,,,
Ensemble d'immeubles compact,LCZ 2,69266,Villeurbanne,fort,fort,fort,fort,992,
Roche nue,,,,,,,,,
Roche nue,,,,,,,,,
Ensemble d'immeubles compact,LCZ 2,69383,Lyon 3e Arrondissement,fort,fort,fort,fort,3180,
Inconnu,,69089,Francheville,fort,faible,moyen,moyen,58,
Arbres denses,LCZ A,69386,Lyon 6e Arrondissement,effet rafraîchissant,effet rafraîchissant,faible,faible,694,
Roche nue,,,,,,,,,
Maisons éparses,,,,,,,,,
Maisons éparses,,,,,,,,,
Roche nue,,,,,,,,,
Roche nue,,,,,,,,,
Pelouses,,,,,,,,,
Ensemble de maisons espacées,LCZ 6,69260,Vernaison,moyen,faible,moyen,moyen,1663,
Arbres denses,LCZ A,69116,Limonest,effet rafraîchissant,effet rafraîchissant,faible,faible,1364,
Roche nue,,,,,,,,,
Maisons éparses,,,,,,,,,
Ensemble d'immeubles compact,LCZ 2,69202,Sainte-Foy-lès-Lyon,fort,fort,fort,fort,2265,
Roche nue,,,,,,,,,
Eau,LCZ G,69063,Collonges-au-Mont-d'Or,faible,effet rafraîchissant,moyen,faible,45661,
Pelouses,,,,,,,,,
Roche nue,,,,,,,,,
Arbres denses,LCZ A,69163,Quincieux,effet rafraîchissant,effet rafraîchissant,faible,faible,3125,
Pelouses,,,,,,,,,
Roche nue,,,,,,,,,
Roche nue,,,,,,,,,
Roche nue,,,,,,,,,
Roche nue,,,,,,,,,
Roche nue,,,,,,,,,
Roche nue,,,,,,,,,
Pelouses,,,,,,,,,
Roche nue,,,,,,,,,
Roche nue,,,,,,,,,
Maisons éparses,,,,,,,,,
Pelouses,,,,,,,,,
Roche nue,,,,,,,,,
Roche nue,,,,,,,,,
Roche nue,,,,,,,,,
Roche nue,,,,,,,,,
Roche nue,,,,,,,,,
Roche nue,,,,,,,,,
Roche nue,,,,,,,,,
Maisons éparses,,,,,,,,,
Pelouses,,,,,,,,,
Roche nue,,,,,,,,,
Roche nue,,,,,,,,,
Roche nue,,,,,,,,,
Eau,LCZ G,69096,Grigny,effet rafraîchissant,effet rafraîchissant,faible,faible,1886,
Roche nue,,,,,,,,,
Roche nue,,,,,,,,,
Ensemble de tours espacées,LCZ 4,69091,Givors,moyen,faible,fort,fort,6195,
Roche nue,,,,,,,,,
Roche nue,,,,,,,,,
Pelouses,,,,,,,,,
Roche nue,,,,,,,,,
Roche nue,,,,,,,,,
Pelouses,,,,,,,,,
Roche nue,,,,,,,,,
Arbres denses,LCZ A,69100,Irigny,effet rafraîchissant,effet rafraîchissant,faible,faible,440,
Ensemble de tours espacées,LCZ 4,69386,Lyon 6e Arrondissement,moyen,fort,moyen,moyen,5200,
Arbres denses,LCZ A,69163,Quincieux,effet rafraîchissant,effet rafraîchissant,faible,faible,3966,
Roche nue,,,,,,,,,
Roche nue,,,,,,,,,
Roche nue,,,,,,,,,
Eau,LCZ G,69278,Genay,effet rafraîchissant,effet rafraîchissant,faible,faible,30,
Roche nue,,,,,,,,,
Roche nue,,,,,,,,,
Roche nue,,,,,,,,,
Ensemble d'immeubles espacés,LCZ 5,69382,Lyon 2e Arrondissement,fort,moyen,moyen,moyen,473,
Roche nue,,,,,,,,,
Arbres épars,LCZ B,69266,Villeurbanne,faible,effet rafraîchissant,faible,faible,6875,
Arbres épars,LCZ B,69290,Saint-Priest,moyen,faible,moyen,moyen,55276,
Roche nue,,,,,,,,,
Pelouses,,,,,,,,,
Roche nue,,,,,,,,,
Roche nue,,,,,,,,,
Roche nue,,,,,,,,,
Eau,LCZ G,69063,Collonges-au-Mont-d'Or,effet rafraîchissant,effet rafraîchissant,faible,faible,31117,
Pelouses,,,,,,,,,
Pelouses,,,,,,,,,
Roche nue,,,,,,,,,
Roche nue,,,,,,,,,
Roche nue,,,,,,,,,
Roche nue,,,,,,,,,
Pelouses,,,,,,,,,
Ensemble d'immeubles espacés,LCZ 5,69387,Lyon 7e Arrondissement,moyen,faible,moyen,moyen,9543,
Roche nue,,,,,,,,,
Arbres denses,LCZ A,69194,Saint-Didier-au-Mont-d'Or,effet rafraîchissant,effet rafraîchissant,faible,faible,1317,
Arbres denses,LCZ A,69089,Francheville,effet rafraîchissant,effet rafraîchissant,faible,faible,128,
Arbres denses,LCZ A,69127,Marcy-l'Étoile,effet rafraîchissant,effet rafraîchissant,faible,faible,28434,
Ensemble de maisons espacées,LCZ 6,69282,Meyzieu,moyen,faible,moyen,moyen,11478,
Roche nue,,,,,,,,,
Roche nue,,,,,,,,,
Roche nue,,,,,,,,,
Roche nue,,,,,,,,,
Pelouses,,,,,,,,,
Roche nue,,,,,,,,,
Roche nue,,,,,,,,,
Roche nue,,,,,,,,,
Roche nue,,,,,,,,,
Arbres denses,LCZ A,69087,Fontaines-Saint-Martin,faible,effet rafraîchissant,faible,faible,77,
Eau,LCZ G,69275,Décines-Charpieu,faible,effet rafraîchissant,moyen,faible,824106,
Roche nue,,,,,,,,,
Roche nue,,,,,,,,,
Eau,LCZ G,69296,Solaize,effet rafraîchissant,effet rafraîchissant,faible,faible,41,
Roche nue,,,,,,,,,
Roche nue,,,,,,,,,
Arbres denses,LCZ A,69286,Rillieux-la-Pape,effet rafraîchissant,effet rafraîchissant,faible,faible,282,
Maisons éparses,,,,,,,,,
Arbres denses,LCZ A,69383,Lyon 3e Arrondissement,faible,faible,faible,faible,878,
Roche nue,,,,,,,,,
Maisons éparses,,,,,,,,,
Roche nue,,,,,,,,,
Roche nue,,,,,,,,,
Maisons éparses,,,,,,,,,
Roche nue,,,,,,,,,
Roche nue,,,,,,,,,
Roche nue,,,,,,,,,
Roche nue,,,,,,,,,
Roche nue,,,,,,,,,
Arbres denses,LCZ A,69279,Jonage,effet rafraîchissant,effet rafraîchissant,faible,faible,3317,
Grandes emprises tertiaires bâti bas,LCZ 8,69256,Vaulx-en-Velin,moyen,faible,moyen,faible,8730,
Arbres denses,LCZ A,69290,Saint-Priest,effet rafraîchissant,effet rafraîchissant,faible,faible,48559,
Ensemble de tours espacées,LCZ 4,69290,Saint-Priest,moyen,faible,fort,fort,19762,
Roche nue,,,,,,,,,
Roche nue,,,,,,,,,
Eau,LCZ G,69199,Saint-Fons,faible,effet rafraîchissant,moyen,faible,2807,
Roche nue,,,,,,,,,
Roche nue,,,,,,,,,
Arbres denses,LCZ A,69382,Lyon 2e Arrondissement,faible,effet rafraîchissant,faible,faible,6164,
Grandes emprises tertiaires bâti bas,LCZ 8,69286,Rillieux-la-Pape,moyen,faible,moyen,moyen,78877,
Pelouses,,,,,,,,,
Arbres denses,LCZ A,69389,Lyon 9e Arrondissement,faible,effet rafraîchissant,faible,faible,5,
Roche nue,,,,,,,,,
Pelouses,,,,,,,,,
Roche nue,,,,,,,,,
Roche nue,,,,,,,,,
Eau,LCZ G,69260,Vernaison,effet rafraîchissant,effet rafraîchissant,faible,faible,16,
Roche nue,,,,,,,,,
Roche nue,,,,,,,,,
Maisons éparses,,,,,,,,,
Arbres denses,LCZ A,69116,Limonest,effet rafraîchissant,effet rafraîchissant,faible,faible,1047,
Roche nue,,,,,,,,,
Pelouses,,,,,,,,,
Roche nue,,,,,,,,,
Roche nue,,,,,,,,,
Arbres denses,LCZ A,69087,Fontaines-Saint-Martin,effet rafraîchissant,effet rafraîchissant,faible,faible,5631,
Roche nue,,,,,,,,,
Roche nue,,,,,,,,,
Ensemble de maisons espacées,LCZ 6,69088,Fontaines-sur-Saône,moyen,faible,fort,moyen,1240,
Roche nue,,,,,,,,,
Pelouses,,,,,,,,,
Roche nue,,,,,,,,,
Roche nue,,,,,,,,,
Grandes emprises tertiaires bâti bas,LCZ 8,69087,Fontaines-Saint-Martin,moyen,faible,moyen,moyen,4530,
Maisons éparses,,,,,,,,,
Pelouses,,,,,,,,,
Eau,LCZ G,69256,Vaulx-en-Velin,effet rafraîchissant,effet rafraîchissant,faible,faible,33,
Ensemble de maisons espacées,LCZ 6,69089,Francheville,moyen,faible,fort,moyen,2137,
Pelouses,,,,,,,,,
Pelouses,,,,,,,,,
Arbres denses,LCZ A,69199,Saint-Fons,effet rafraîchissant,effet rafraîchissant,faible,faible,4300,
Roche nue,,,,,,,,,
Arbres denses,LCZ A,69286,Rillieux-la-Pape,effet rafraîchissant,effet rafraîchissant,faible,faible,744646,
Maisons éparses,,,,,,,,,
Arbres denses,LCZ A,69044,Charbonnières-les-Bains,effet rafraîchissant,effet rafraîchissant,faible,faible,5351,
Maisons éparses,,,,,,,,,
Roche nue,,,,,,,,,
Roche nue,,,,,,,,,
Maisons éparses,,,,,,,,,
Roche nue,,,,,,,,,
Ensemble de maisons espacées,LCZ 6,69091,Givors,moyen,faible,moyen,moyen,382,
Pelouses,,,,,,,,,
Roche nue,,,,,,,,,
Arbres denses,LCZ A,69149,Oullins,faible,effet rafraîchissant,faible,faible,321,
Pelouses,,,,,,,,,
Pelouses,,,,,,,,,
Roche nue,,,,,,,,,
Roche nue,,,,,,,,,
Roche nue,,,,,,,,,
Eau,LCZ G,69271,Chassieu,faible,effet rafraîchissant,moyen,faible,4159,
Roche nue,,,,,,,,,
Maisons éparses,,,,,,,,,
Roche nue,,,,,,,,,
Arbres denses,LCZ A,69282,Meyzieu,effet rafraîchissant,effet rafraîchissant,faible,faible,64411,
Roche nue,,,,,,,,,
Roche nue,,,,,,,,,
Roche nue,,,,,,,,,
Roche nue,,,,,,,,,
Arbres épars,LCZ B,69072,Dardilly,faible,effet rafraîchissant,faible,faible,1830,
Pelouses,,,,,,,,,
Arbres denses,LCZ A,69071,Curis-au-Mont-d'Or,effet rafraîchissant,effet rafraîchissant,faible,faible,4655,
Pelouses,,,,,,,,,
Ensemble de maisons espacées,LCZ 6,69271,Chassieu,effet rafraîchissant,effet rafraîchissant,faible,faible,1985,
Roche nue,,,,,,,,,
Roche nue,,,,,,,,,
Ensemble de maisons espacées,LCZ 6,69282,Meyzieu,moyen,faible,moyen,moyen,4893,
Roche nue,,,,,,,,,
Roche nue,,,,,,,,,
Arbres denses,LCZ A,69191,Saint-Cyr-au-Mont-d'Or,effet rafraîchissant,effet rafraîchissant,faible,faible,23000,
Arbres épars,LCZ B,69250,La Tour-de-Salvagny,moyen,faible,moyen,moyen,77361,
Roche nue,,,,,,,,,
Roche nue,,,,,,,,,
Roche nue,,,,,,,,,
Arbres denses,LCZ A,69275,Décines-Charpieu,faible,effet rafraîchissant,faible,faible,2,
Roche nue,,,,,,,,,
Roche nue,,,,,,,,,
Arbres denses,LCZ A,69386,Lyon 6e Arrondissement,faible,effet rafraîchissant,faible,faible,1499,
Roche nue,,,,,,,,,
Roche nue,,,,,,,,,
Roche nue,,,,,,,,,
Eau,LCZ G,69091,Givors,effet rafraîchissant,effet rafraîchissant,faible,faible,5,
Eau,LCZ G,69276,Feyzin,effet rafraîchissant,effet rafraîchissant,faible,faible,14,
Pelouses,,,,,,,,,
Roche nue,,,,,,,,,
Roche nue,,,,,,,,,
Roche nue,,,,,,,,,
Roche nue,,,,,,,,,
Roche nue,,,,,,,,,
Roche nue,,,,,,,,,
Roche nue,,,,,,,,,
Pelouses,,,,,,,,,
Roche nue,,,,,,,,,
Roche nue,,,,,,,,,
Maisons éparses,,,,,,,,,
Eau,LCZ G,69256,Vaulx-en-Velin,faible,effet rafraîchissant,faible,faible,352315,
Roche nue,,,,,,,,,
Roche nue,,,,,,,,,
Pelouses,,,,,,,,,
Roche nue,,,,,,,,,
Arbres denses,LCZ A,69081,Écully,effet rafraîchissant,effet rafraîchissant,faible,faible,2722,
Roche nue,,,,,,,,,
Roche nue,,,,,,,,,
Roche nue,,,,,,,,,
Maisons éparses,,,,,,,,,
Arbres denses,LCZ A,69290,Saint-Priest,effet rafraîchissant,effet rafraîchissant,faible,faible,987,
Roche nue,,,,,,,,,
Eau,LCZ G,69276,Feyzin,effet rafraîchissant,effet rafraîchissant,faible,faible,136,
Arbres denses,LCZ A,69152,Pierre-Bénite,effet rafraîchissant,effet rafraîchissant,faible,faible,1756,
Roche nue,,,,,,,,,
Roche nue,,,,,,,,,
Pelouses,,,,,,,,,
Roche nue,,,,,,,,,
Roche nue,,,,,,,,,
Pelouses,,,,,,,,,
Roche nue,,,,,,,,,
Grandes emprises tertiaires bâti bas,LCZ 8,69387,Lyon 7e Arrondissement,moyen,faible,moyen,moyen,99765,
Roche nue,,,,,,,,,
Roche nue,,,,,,,,,
Roche nue,,,,,,,,,
Roche nue,,,,,,,,,
Arbres denses,LCZ A,69081,Écully,effet rafraîchissant,effet rafraîchissant,faible,faible,511,
Pelouses,,,,,,,,,
Ensemble d'immeubles espacés,LCZ 5,69244,Tassin-la-Demi-Lune,fort,faible,moyen,moyen,1753,
Ensemble d'immeubles compact,LCZ 2,69388,Lyon 8e Arrondissement,fort,fort,fort,fort,2499,
Roche nue,,,,,,,,,
Roche nue,,,,,,,,,
Maisons éparses,,,,,,,,,
Roche nue,,,,,,,,,
Eau,LCZ G,69275,Décines-Charpieu,effet rafraîchissant,effet rafraîchissant,faible,faible,17,
Arbres épars,LCZ B,69284,Montanay,faible,faible,moyen,moyen,10080,
Roche nue,,,,,,,,,
Arbres épars,LCZ B,69091,Givors,faible,faible,moyen,moyen,36747,
Roche nue,,,,,,,,,
Eau,LCZ G,69163,Quincieux,effet rafraîchissant,effet rafraîchissant,faible,faible,3,
Roche nue,,,,,,,,,
Pelouses,,,,,,,,,
Roche nue,,,,,,,,,
Maisons éparses,,,,,,,,,
Roche nue,,,,,,,,,
Roche nue,,,,,,,,,
Roche nue,,,,,,,,,
Pelouses,,,,,,,,,
Ensemble d'immeubles compact,LCZ 2,69081,Écully,fort,faible,moyen,moyen,25171,
Pelouses,,,,,,,,,
Roche nue,,,,,,,,,
Roche nue,,,,,,,,,
Ensemble d'immeubles espacés,LCZ 5,69266,Villeurbanne,effet rafraîchissant,effet rafraîchissant,faible,faible,715,
Roche nue,,,,,,,,,
Pelouses,,,,,,,,,
Maisons éparses,,,,,,,,,
Roche nue,,,,,,,,,
Arbres denses,LCZ A,69204,Saint-Genis-Laval,effet rafraîchissant,effet rafraîchissant,faible,faible,37702,
Eau,LCZ G,69256,Vaulx-en-Velin,effet rafraîchissant,effet rafraîchissant,faible,faible,1,
Arbres épars,LCZ B,69081,Écully,faible,faible,faible,moyen,6319,
Roche nue,,,,,,,,,
Roche nue,,,,,,,,,
Eau,LCZ G,69163,Quincieux,effet rafraîchissant,effet rafraîchissant,faible,faible,5009,
Roche nue,,,,,,,,,
Pelouses,,,,,,,,,
Roche nue,,,,,,,,,
Roche nue,,,,,,,,,
Pelouses,,,,,,,,,
Roche nue,,,,,,,,,
Eau,LCZ G,69149,Oullins,faible,effet rafraîchissant,moyen,faible,510,
Roche nue,,,,,,,,,
Eau,LCZ G,69279,Jonage,effet rafraîchissant,effet rafraîchissant,faible,faible,262,
Roche nue,,,,,,,,,
Roche nue,,,,,,,,,
Maisons éparses,,,,,,,,,
Arbres denses,LCZ A,69143,Neuville-sur-Saône,effet rafraîchissant,effet rafraîchissant,faible,faible,229264,
Roche nue,,,,,,,,,
Arbres denses,LCZ A,69033,Cailloux-sur-Fontaines,effet rafraîchissant,effet rafraîchissant,faible,faible,14353,
Eau,LCZ G,69256,Vaulx-en-Velin,faible,effet rafraîchissant,faible,faible,1306,
Roche nue,,,,,,,,,
Roche nue,,,,,,,,,
Roche nue,,,,,,,,,
Roche nue,,,,,,,,,
Roche nue,,,,,,,,,
Roche nue,,,,,,,,,
Roche nue,,,,,,,,,
Roche nue,,,,,,,,,
Arbres denses,LCZ A,69244,Tassin-la-Demi-Lune,effet rafraîchissant,effet rafraîchissant,faible,faible,977,
Eau,LCZ G,69256,Vaulx-en-Velin,effet rafraîchissant,effet rafraîchissant,faible,faible,11,
Maisons éparses,,,,,,,,,
Roche nue,,,,,,,,,
Ensemble de maisons espacées,LCZ 6,69194,Saint-Didier-au-Mont-d'Or,moyen,faible,moyen,moyen,376,
Roche nue,,,,,,,,,
Roche nue,,,,,,,,,
Pelouses,,,,,,,,,
Roche nue,,,,,,,,,
Eau,LCZ G,69256,Vaulx-en-Velin,effet rafraîchissant,effet rafraîchissant,faible,faible,165,
Roche nue,,,,,,,,,
Ensemble de tours espacées,LCZ 4,69199,Saint-Fons,fort,moyen,moyen,moyen,4815,
Roche nue,,,,,,,,,
Maisons éparses,,,,,,,,,
Roche nue,,,,,,,,,
Roche nue,,,,,,,,,
Eau,LCZ G,69256,Vaulx-en-Velin,faible,effet rafraîchissant,moyen,faible,23481,
Eau,LCZ G,69276,Feyzin,effet rafraîchissant,effet rafraîchissant,faible,faible,902,
Roche nue,,,,,,,,,
Arbres denses,LCZ A,69256,Vaulx-en-Velin,effet rafraîchissant,effet rafraîchissant,faible,faible,2411,
Eau,LCZ G,69282,Meyzieu,faible,effet rafraîchissant,moyen,faible,11182,
Roche nue,,,,,,,,,
Pelouses,,,,,,,,,
Roche nue,,,,,,,,,
Roche nue,,,,,,,,,
Roche nue,,,,,,,,,
Eau,LCZ G,69034,Caluire-et-Cuire,faible,effet rafraîchissant,moyen,faible,40781,
Roche nue,,,,,,,,,
Roche nue,,,,,,,,,
Roche nue,,,,,,,,,
Roche nue,,,,,,,,,
Roche nue,,,,,,,,,
Roche nue,,,,,,,,,
Roche nue,,,,,,,,,
Pelouses,,,,,,,,,
Roche nue,,,,,,,,,
Arbres denses,LCZ A,69199,Saint-Fons,effet rafraîchissant,effet rafraîchissant,faible,faible,38262,
Pelouses,,,,,,,,,
Roche nue,,,,,,,,,
Roche nue,,,,,,,,,
Roche nue,,,,,,,,,
Arbres denses,LCZ A,69204,Saint-Genis-Laval,effet rafraîchissant,effet rafraîchissant,faible,faible,38643,
Pelouses,,,,,,,,,
Roche nue,,,,,,,,,
Roche nue,,,,,,,,,
Roche nue,,,,,,,,,
Roche nue,,,,,,,,,
Roche nue,,,,,,,,,
Ensemble de maisons espacées,LCZ 6,69290,Saint-Priest,moyen,faible,moyen,moyen,14210,
Ensemble de maisons espacées,LCZ 6,69040,Champagne-au-Mont-d'Or,moyen,faible,moyen,moyen,8798,
Pelouses,,,,,,,,,
Pelouses,,,,,,,,,
Roche nue,,,,,,,,,
Pelouses,,,,,,,,,
Roche nue,,,,,,,,,
Eau,LCZ G,69286,Rillieux-la-Pape,effet rafraîchissant,effet rafraîchissant,faible,faible,273,
Roche nue,,,,,,,,,
Roche nue,,,,,,,,,
Roche nue,,,,,,,,,
Roche nue,,,,,,,,,
Roche nue,,,,,,,,,
Arbres denses,LCZ A,69266,Villeurbanne,effet rafraîchissant,effet rafraîchissant,faible,faible,5192,
Roche nue,,,,,,,,,
Ensemble de maisons espacées,LCZ 6,69194,Saint-Didier-au-Mont-d'Or,effet rafraîchissant,effet rafraîchissant,faible,faible,1215,
